ID,Var_ID,Name,Description,ord
WNAI281-4,WNAI281,Comp kin kin leader,"Houses are inherited (even if only as supervisor) by the most competent kin (lineal or collateral, so not necessarily a son or daughter) of the recognized leader of the kinship unit that owns the site",4
WNAI281-5,WNAI281,Child of owner,Houses are inherited by the son(s) or daughter(s) of the person who owns the house,5
WNAI281-6,WNAI281,Retained by community,"House is retained by the community. (It may be dismantled, reassigned, or both)",6
WNAI281-7,WNAI281,Owners choice to giv,House is inherited by whomever designated by owner as heir,7
WNAI281-8,WNAI281,Mans sisters son,House is inherited by a man's sister's son,8
WNAI281-9,WNAI281,1 and 2,Both 1 and 2,9
WNAI281-10,WNAI281,Surviving spouse,House is inherited by surviving spouse,10
WNAI282-NA,WNAI282,Missing data,Missing data,99
WNAI282-1,WNAI282,No chatt or no inher,No male chattels of consequence and no inheritance of men's chattels,1
WNAI282-2,WNAI282,Eq sons/some others,"Male chattels inherited more or less equally by all available sons, some perhaps being given to more distant collaterals, friends, or affines",2
WNAI282-3,WNAI282,Predominantly sons,Male chattels are predominantly inherited by sons,3
WNAI282-4,WNAI282,Predomin oldest son,Male chattels are predominantly inherited by the oldest son,4
WNAI282-5,WNAI282,Disp/bequeath by own,"Male chattels are disposed of at death, or are bequeathed or sold in any manner elected by the owner before death",5
WNAI282-6,WNAI282,Mans sisters son,Male chattels are predominantly inherited by a man's sister's son,6
WNAI282-7,WNAI282,Child w/o regard sex,Male chattels are predominantly inherited by child regardless of sex,7
WNAI282-8,WNAI282,3 and 5,Both 3 and 5,8
WNAI282-9,WNAI282,4 and 5,Both 4 and 5,9
WNAI282-10,WNAI282,Dispose/non-relative,"Male chattels disposed of at death, or given to nonrelatives",10
WNAI282-11,WNAI282,Brother,Male chattels inherited by brother,11
WNAI282-12,WNAI282,2 and 5,Both 2 and 5,12
WNAI282-13,WNAI282,Siblings/other members of man's matrisib,"Male chattels are predominantly inherited by sisters, brothers, and other members of man's matrisib",13
WNAI283-NA,WNAI283,Missing data,Missing data,99
WNAI283-1,WNAI283,No chatt or no inher,No female chattels of consequence and no inheritance of women's chattels,1
WNAI283-2,WNAI283,Eq daugh/some others,"Female chattels inherited more or less equally by all available daughters, some perhaps being given to more distant collaterals, friends, or affines",2
WNAI283-3,WNAI283,Predominantly daugh,Female chattels are predominantly inherited by daughters,3
WNAI283-4,WNAI283,Predomin oldest daug,Female chattels are predominantly inherited by the oldest daughter,4
WNAI283-5,WNAI283,Disp/bequeath by own,"Female chattels are disposed of at death, or are bequeathed or sold in any manner elected by the owner before death",5
WNAI283-6,WNAI283,Child w/o regard sex,Female chattels are predominantly inherited by child regardless of sex,6
WNAI283-7,WNAI283,2 and 5,Both 2 and 5,7
WNAI283-8,WNAI283,3 and 5,Both 3 and 5,8
WNAI283-9,WNAI283,Dispose/non-relative,"Female chattels disposed of at death, or given to nonrelatives",9
WNAI284-NA,WNAI284,Missing data,Missing data,99
WNAI284-1,WNAI284,"Nomadic, temporary",Degree of settlement of the community is that of migratory or nomadic bands occupying temporary camps for brief periods successively throughout the year,1
WNAI284-2,WNAI284,"Seminomad,temp/fixed","That of seminomadic communities temporary camps for much of the year but aggregated in a fixed settlement at some season or seasons, e.g., recurrently occupied winter quarters",2
WNAI284-3,WNAI284,"Rotate,semi or perm","Rotating settlements, i.e., two or more permanent or semipermanent settlements occupied successively at different seasons",3
WNAI284-4,WNAI284,"Semisd,some seas shf","Semisedentary settlements occupied throughout the year by at least a nucleus of the community's population, but from which a substantial proportion of the population departs seasonally to occupy shifting camps, e.g., on extended hunting or fishing trips or during pastoral transhumanance",4
WNAI284-5,WNAI284,"Imperm,eco reasons","Impermanent settlements occupied throughout the year, but periodically moved for ecological reasons, as under conditions of shifting cultivation",5
WNAI284-6,WNAI284,"Imperm,noneco reason","Impermanent settlements occupied throughout the year, but moved from time to time for nonecological reasons, e.g., because of untoward events like an epidemic or the death of a headman",6
WNAI284-7,WNAI284,Permanent,"Permanent settlements occupied throughout the year and for long or indefinite periods (In default of definite evidence of impermanence, raters were instructed to use7 rather than 5 or 6)",7
WNAI285-NA,WNAI285,Missing data,Missing data,99
WNAI285-1,WNAI285,Compact,"Settlements are compact, e.g., nucleated villages or concentrated camps",1
WNAI285-2,WNAI285,Dispersed,"Settlements are dispersed, e.g., neighborhoods of isolated homesteads or bands whose members live in dispersed family camps",2
WNAI285-3,WNAI285,Separated hamlets,Settlements are composed of spatially separate hamlets or subsettlements,3
WNAI285-4,WNAI285,Central and hamlets,"Settlements are partially dispersed, e.g., a central village or town core with outlying satellite hamlets or family homesteads",4
WNAI285-5,WNAI285,Straggling,"Settlements are straggling, e.g. dwellings or homesteads strung out along a river bank, the seashore, or the like, in a rather continuous distribution. Such settlements merge into one another, but are considered distinct settlements by the occupants, nevertheless.",5
WNAI286-NA,WNAI286,Missing data,Missing data,99
WNAI286-1,WNAI286,Less than 50,Fewer than 50 persons,1
WNAI286-2,WNAI286,50 to 99,From 50 to 99 persons,2
WNAI286-3,WNAI286,100 to 199,From 100 to 199 persons,3
WNAI286-4,WNAI286,200 to 399,From 200 to 399 persons,4
WNAI286-5,WNAI286,400 to 799,From 400 to 799 persons,5
WNAI286-6,WNAI286,800 to 1599,"From 800 to 1,599 persons",6
WNAI286-7,WNAI286,1600 to 3199,"From 1,600 to 3,199 persons",7
WNAI286-8,WNAI286,Over 3200,"Over 3,200 persons",8
WNAI287-NA,WNAI287,Missing data,Missing data,99
WNAI287-1,WNAI287,"Rural,no infrastrctr","Within the culture being examined (focal area), the society is mostly rural; the largest communities have none of the characteristics of administrative, ceremonial, or mercantile centers",1
WNAI287-2,WNAI287,Lrgst settl cer ctr,The largest settlement is primarily a ceremonial or religious center for the focal area (which is perhaps a larger and more densely populated region),2
WNAI287-3,WNAI287,Lrgst settl adm ctr,The largest settlement is primarily an administrative or political center for the focal area (which is perhaps a larger and more densely populated region),3
WNAI287-4,WNAI287,Lrgst settl trd ctr,"The largest settlement is a major mercantile or trade center for the region, whether or not it is also a ceremonial or administrative center",4
WNAI288-NA,WNAI288,Missing data,Missing data,99
WNAI288-1,WNAI288,Less 1 persn/5sq mle,Less than one person per five square miles,1
WNAI288-2,WNAI288,1 prn/sq m-1 prn/5sq,From one person per square mile to one per five square miles,2
WNAI288-3,WNAI288,1-5 persn per sq mle,From one to five persons per square mile,3
WNAI288-4,WNAI288,5-25 pers per sq mle,From five to 25 persons per square mile,4
WNAI288-5,WNAI288,25-100 persn sq mile,From 25 to 100 persons per square mile,5
WNAI288-6,WNAI288,100-500 persn sq mle,From 100 to 500 persons per square mile,6
WNAI288-7,WNAI288,500+ persons sq mile,Over 500 persons per square mile,7
WNAI289-NA,WNAI289,Missing data,Missing data,99
WNAI289-1,WNAI289,Residence,There are no structures in the community that are larger or more impressive than the usual residential dwellings,1
WNAI289-2,WNAI289,Impressive residence,"The most impressive structure (or type of structure) in the community is the residence of a category of influential persons, e.g., a mansion, palace, or large structure occupied by the local headman, a noble or a wealthy landowner",2
WNAI289-3,WNAI289,Secular/public bldg,"The most impressive structure (or type of structure) is an assembly hall, a men's house, or other essentially secular or public building",3
WNAI289-4,WNAI289,Relig/ceremony bldg,"The most impressive structure (or type of structure) is a temple, church, or other essentially religious or ceremonial edifice",4
WNAI289-5,WNAI289,Military installatn,"The most impressive structure (or type of structure) is a fort, citadel, massive defensive wall, or other military installation",5
WNAI289-6,WNAI289,"2+, not residence",There are two or more types of impressive structures other than dwellings; no one type clearly preponderates,6
WNAI290-NA,WNAI290,Missing data,Missing data,99
WNAI290-1,WNAI290,No subdiv beyond hh,There are no local subdivisions of the typical or focal community other than family households,1
WNAI290-2,WNAI290,Moiety/dual division,"The community is divided into local moieties, i.e., into two contrasting or opposing subdivisions, or into two subdivisions that lack the characteristics of moieties",2
WNAI290-3,WNAI290,Three or more divs,"The community is divided into three or more local subdivisions (wards, barrios, residential districts, or other)",3
WNAI290-4,WNAI290,"Hierarchy, 2 or more","The community is organized so that, other than family households, at least two larger types of local subdivisions are present and these are hierarchical; e.g., precincts or districts exist within larger wards or parishes",4
WNAI291-NA,WNAI291,Missing data,Missing data,99
WNAI291-1,WNAI291,Voluntary,Residence in particular segments of the community is determined primarily by voluntary choice,1
WNAI291-2,WNAI291,Kinship,"Residence in particular segments of the community is determined primarily by kinship ties, as in the case of localized clans or ramages",2
WNAI291-3,WNAI291,Ethnic-racial,"Residence in particular local segments is determined primarily by ethnic considerations, e.g., race, tribal membership, or national origins",3
WNAI291-4,WNAI291,Political,"Residence in particular local segments is determined primarily by political factors, e.g., ideological factions, adherence to particular chiefs",4
WNAI291-5,WNAI291,Religious,"Residence in particular local segments is determined primarily by religious affiliation, e.g., sect or cult-group membership",5
WNAI291-6,WNAI291,Status,"Residence in particular local segments is determined primarily by status differentials, e.g., wealth, occupation, social class, or caste membership",6
WNAI291-7,WNAI291,"2+ factors,no kinsh","Residence in particular local segments is determined approximately equally by two or more types of consideration, among which kinship ties are relatively unimportant",7
WNAI291-8,WNAI291,"2+ factors,kinship","Residence in particular local segments is determined approximately equally by two or more types of consideration, among which kinship ties are relatively important",8
WNAI292-NA,WNAI292,Missing data,Missing data,99
WNAI292-1,WNAI292,No social integratn,"The focal or typical community is notably lacking in social integration, at least as compared with its constituent local segments or with some larger political unit of which it forms a part",1
WNAI292-2,WNAI292,Ethnic/lang integrtn,"The focal community is distinguished from other neighboring communities by ethnic factors, e.g., by belonging to a different tribe or speaking a different language",2
WNAI292-3,WNAI292,Kinship integration,"The focal or typical community is primarily a kinship unit, its members (or at least those of the sex that does not shift residence in marriage) belonging preponderantly to a single kinship unit, e.g., a clan or localized lineage, sib, or deme",3
WNAI292-4,WNAI292,Inter kinshgrp ties,"The focal or typical community is integrated by multiple ties among a plurality of kinship groups, where the basic ties are kinship",4
WNAI292-5,WNAI292,Social status integr,"The focal or typical community is integrated primarily by common social status, its members belonging preponderantly to a single social class, caste, or occupational group and differing in this respect from at least some of its neighboring communities",5
WNAI292-6,WNAI292,Political ties,"The focal or typical community is integrated primarily (not incidentally) by common political ties, e.g., through allegiance to a particular chief, or by political and economic interdependencies, e.g., through patron-client relationships",6
WNAI292-7,WNAI292,Religious ties,"The focal or typical community is integrated primarily by a common cult or religious affiliation not shared by neighboring communities, or by a civil-religious system of offices; in either case, the religious element transcends in importance all other types of local bonds",7
WNAI292-8,WNAI292,Common residence,"The focal or typical community is primarily integrated, not by common kinship, social status, worship, or political allegiance, but by the choice, fact, or accident of common residence, shifts in residence from one community to another being relatively easy and frequent",8
WNAI293-NA,WNAI293,Missing data,Missing data,99
WNAI293-1,WNAI293,Monogamy,Monogamy: marriage of one woman and one man,1
WNAI293-2,WNAI293,Polygyny,Polygyny: marriage of two or more women to one man,2
WNAI294-NA,WNAI294,Missing data,Missing data,99
WNAI294-1,WNAI294,"No polygamy, or rare","No polygamy, or it is rare",1
WNAI294-2,WNAI294,5-10 percent,5-10 percent,2
WNAI294-3,WNAI294,11-25 percent,11-25 percent,3
WNAI294-4,WNAI294,26-50 percent,26-50 percent,4
WNAI294-5,WNAI294,Over 50 percent,Over 50 percent,5
WNAI295-NA,WNAI295,Missing data,Missing data,99
WNAI295-1,WNAI295,"No polygamy, or rare","No polygamy, or it is rare",1
WNAI295-2,WNAI295,Sororal polygyny,"Sororal polygyny wherein wives are sisters, or stand in roughly equivalent relationship to one another (such as classificatory sisters)",2
WNAI295-3,WNAI295,Nonsororal polygyny,Nonsororal polygyny wherein wives are not sisters nor do they stand in any equivalent relationship to each other,3
WNAI295-4,WNAI295,General polygyny,General polygyny wherein wives may be sisters or unrelated,4
WNAI295-5,WNAI295,Polyandry,Polyandry: marriage of several men to one woman,5
WNAI296-NA,WNAI296,Missing data,Missing data,99
WNAI296-1,WNAI296,No secondary,No secondary marriages,1
WNAI296-2,WNAI296,Sororal polygyny,Sororal polygyny,2
WNAI296-3,WNAI296,Sororate,"Sororate: marriage of a man to his deceased wife's sister or ""sister""",3
WNAI296-4,WNAI296,Levirate,"Levirate: marriage of a woman to her deceased husband's brother or ""brother""",4
WNAI296-5,WNAI296,2 & 3,Both 2 and 3,5
WNAI296-6,WNAI296,3 & 4,Both 3 and 4,6
WNAI296-7,WNAI296,"2, 3 & 4","2, 3, and 4",7
WNAI296-8,WNAI296,Fraternal polyandry,Fraternal polyandry,8
WNAI296-9,WNAI296,"2, 3, 4, and 8","2, 3, 4, and 8",9
WNAI296-10,WNAI296,"3, 4, and 8","3, 4, and 8",10
WNAI297-NA,WNAI297,Missing data,Missing data,99
WNAI297-1,WNAI297,No 1st cousin,"No first-cousin marriage of any form is approved, etc.",1
WNAI297-2,WNAI297,Matrilater x-cousin,"Matrilateral cross-cousin marriage is approved, etc",2
WNAI297-3,WNAI297,Patrilat x-cousin,"Patrilateral cross-cousin marriage is approved, etc.",3
WNAI297-4,WNAI297,Patrilater ||-cousin,"Patrilateral parallel-cousin marriage is approved, etc.",4
WNAI297-5,WNAI297,Bilateral x-cousin,"Bilateral cross-cousin marriage is approved, etc.",5
WNAI297-6,WNAI297,2 & matrilat ||-cous,"Matrilateral cross-cousin marriage and matrilateral parallel-cousin marriage are both approved, etc.",6
WNAI297-7,WNAI297,4 and 5,4 and 5,7
WNAI298-NA,WNAI298,Missing data,Missing data,99
WNAI298-1,WNAI298,No 2nd cousin,"No second-cousin marriage of any form is approved, etc.",1
WNAI298-2,WNAI298,Matrilater x-cousin,"Matrilateral cross-cousin marriage is approved, etc.",2
WNAI298-3,WNAI298,Patrilat x-cousin,"Patrilateral cross-cousin marriage is approved, etc.",3
WNAI298-4,WNAI298,Patrilater ||-cousin,"Patrilateral parallel-cousin marriage is approved, etc.",4
WNAI298-5,WNAI298,Bilateral x-cousin,"Bilateral cross-cousin marriage is approved, etc.",5
WNAI298-6,WNAI298,2 & matrilat ||-cous,"Matrilateral cross-cousin marriage and matrilateral parallel-cousin marriage are both approved, etc.",6
WNAI298-7,WNAI298,4 and 5,4 and 5,7
WNAI298-8,WNAI298,Any 2nd cousin,Any second-cousin marriage is approved,8
WNAI299-NA,WNAI299,Missing data,Missing data,99
WNAI299-1,WNAI299,No nonlateral marriage,"Nonlateral marriage is not approved, etc.",1
WNAI299-2,WNAI299,2 degree nonlat marr,"Nonlateral marriage is approved, etc. (No marriage of any first and/or second cousins)",2
WNAI299-3,WNAI299,3 degree nonlat marr,"Nonlateral marriage, including cousins of third degree is approved, etc. (Rated present only if explicit statement of such. Thus, the statement ""blood relatives cannot marry,"" without additional information on what degree of relationship constitutes ""blood"" relationship is rated 2)",3
WNAI300-NA,WNAI300,Missing data,Missing data,99
WNAI300-1,WNAI300,None,None,1
WNAI300-2,WNAI300,Bro-Sis exchange,"Brother-sister exchange (or exchange of their terminological equivalents), includes ""sister-exchange"" and ""two men exchange sisters""",2
WNAI300-3,WNAI300,Pseudo x-cousin,"Pseudo cross-cousin marriage (i.e., marriage to either mother's brother's or father's sister's stepchild)",3
WNAI300-4,WNAI300,2 and 3,Both 2 and 3,4
WNAI301-NA,WNAI301,Missing data,Missing data,99
WNAI301-1,WNAI301,Agamous,"Marriage patterns are those of agamous communities, where there is no marked tendency or rule toward either exogamy or endogamy",1
WNAI301-2,WNAI301,Exogamous,"Those of exogamous communities, where there is a marked tendency or rule for marriage partners to come from different communities",2
WNAI301-3,WNAI301,Endogamous,"Those of endogamous communities, where there is a marked tendency or rule for marriage partners to come from the same community",3
WNAI302-NA,WNAI302,Missing data,Missing data,99
WNAI302-1,WNAI302,No exchange,"There is no exchange of gifts or services at marriage, or the exchange is negligible",1
WNAI302-2,WNAI302,Equal betw br&gr fam,"Gift exchanges between relatives of the bride and the groom are reciprocal and roughly equal in goods, services, or both",2
WNAI302-3,WNAI302,Grooms fam give most,"Unequal gift exchanges, which tend to approach bride-prices",3
WNAI302-4,WNAI302,Brides fam give most,"Unequal gift exchanges, which tend to approach dowries",4
WNAI303-NA,WNAI303,Missing data,Missing data,99
WNAI303-1,WNAI303,None or little,There is no exchange of gifts or services after the nuptial rite,1
WNAI303-2,WNAI303,Extend 1yr/chld born,"Gift exchanges continue for about one year, or until the first child is born",2
WNAI303-3,WNAI303,Extend 1+yr/duration,"Gift exchanges continue beyond approximately a year, or throughout the duration of the marriage",3
WNAI304-NA,WNAI304,Missing data,Missing data,99
WNAI304-1,WNAI304,Not practiced,No bride service,1
WNAI304-2,WNAI304,Before marriage,Bride service is performed before the marriage,2
WNAI304-3,WNAI304,Up to 1yr after marr,Bride service continues for up to one year after the marriage is recognized,3
WNAI304-4,WNAI304,Continues 1+ years,Bride service continues beyond one year,4
WNAI305-NA,WNAI305,Missing data,Missing data,99
WNAI305-1,WNAI305,No dominant type,No family type clearly predominates. Several forms are present,1
WNAI305-2,WNAI305,Independent/nuclear,"Independent families, or nuclear families composed of a man, wife, and their unmarried offspring",2
WNAI305-3,WNAI305,Polygynous,"Polygynous families composed of a man, his wives, and their unmarried offspring",3
WNAI305-4,WNAI305,Polyandrous,"Polyandrous families composed of a woman, her husbands, and their unmarried offspring",4
WNAI305-5,WNAI305,Stem,"Stem families, which normally include only two related families of procreation (disregarding polygamous unions), the two being of adjacent generations",5
WNAI305-6,WNAI305,Lineal,"Lineal families, which normally include one family of procreation in the senior generation, but include at least two such families in the next generation",6
WNAI305-7,WNAI305,Extended,"Extended families, which normally include at least two related families of procreation in at least two adjacent generations",7
WNAI306-NA,WNAI306,Missing data,Missing data,99
WNAI306-1,WNAI306,No modal/second type,No modal or secondary family form (Analysts used this attribute unless secondary form was explicitly stated or indicated),1
WNAI306-2,WNAI306,Independent,Independent,2
WNAI306-3,WNAI306,Polygynous,Polygynous,3
WNAI306-4,WNAI306,Polyandrous,Polyandrous,4
WNAI306-5,WNAI306,Stem,Stem,5
WNAI306-6,WNAI306,Lineal,Lineal,6
WNAI306-7,WNAI306,Extended,Extended,7
WNAI307-NA,WNAI307,Missing data,Missing Data,99
WNAI307-1,WNAI307,Indep nuclear fam hh,Nuclear family is independent,1
WNAI307-2,WNAI307,Indep polygyn fam hh,Each polygynous family unit is independent with a separate house for each wife,2
WNAI307-3,WNAI307,Cores polygyn fam hh,Polygynous family co-resides with all wives living in same house,3
WNAI307-4,WNAI307,Cores polyand fam hh,Polyandrous family co-resides with all husbands living in same house,4
WNAI307-5,WNAI307,Coresid stem fam hh,Stem family household co-resides,5
WNAI307-6,WNAI307,Cores lineal fam hh,Lineal family household co-resides,6
WNAI307-7,WNAI307,Cores extend fam hh,Extended family co-resides,7
WNAI308-NA,WNAI308,Missing data,Missing data,99
WNAI308-1,WNAI308,Ambilocal hh,"Ambilocal household, where husband and wife live with (or near) the kin of one or the other, choice being based on relative need, advantage, etc.",1
WNAI308-2,WNAI308,Neolocal hh,"Neolocal household, where husband and wife set up independent residence without respect to placement of families of orientation",2
WNAI308-3,WNAI308,Virilocal hh,"Virilocal household, where husband and wife live with (or near) his kinsmen, but not necessarily his father",3
WNAI308-4,WNAI308,Uxorilocal hh,"Uxorilocal household, where husband and wife live with(or near) her kinsmen, but not necessarily her mother",4
WNAI308-5,WNAI308,Patrilocal hh,"Patrilocal household, where husband and wife live with(or near) his father",5
WNAI308-6,WNAI308,Matrilocal hh,"Matrilocal household, where husband and wife live with(or near) her mother",6
WNAI308-7,WNAI308,Avunculocal hh,"Avunculocal household, where husband and wife live with his mother's brother",7
WNAI309-NA,WNAI309,Missing data,Missing data,99
WNAI309-1,WNAI309,Ambilocal hh,"No secondary or modal, yet subordinate form",1
WNAI309-2,WNAI309,Neolocal hh,Ambilocal,2
WNAI309-3,WNAI309,Virilocal hh,Neolocal,3
WNAI309-4,WNAI309,Uxorilocal hh,Virilocal,4
WNAI309-5,WNAI309,Patrilocal hh,Uxorilocal,5
WNAI309-6,WNAI309,Matrilocal hh,Patrilocal,6
WNAI309-7,WNAI309,Avunculocal hh,Matrilocal,7
WNAI309-8,WNAI309,Avunculocal,Avunculocal,8
WNAI310-NA,WNAI310,Missing data,Missing data,99
WNAI310-1,WNAI310,No initial/temporary,No initial temporary form,1
WNAI310-2,WNAI310,Matrilocal/uxorilocal,Matrilocal or uxorilocal,2
WNAI310-3,WNAI310,Patrilocal/virilocal,Patrilocal or virilocal,3
WNAI310-4,WNAI310,Avunculocal,Avunculocal,4
WNAI311-NA,WNAI311,Missing data,Missing data,99
WNAI311-1,WNAI311,Bilateral,"Bilateral descent, or nonunilineal descent: a person is considered equally related to kin traced through males or through females; distance, that is, number of links, rather than sex of connecting link, is used to differentiate kin",1
WNAI311-2,WNAI311,Patrilineal,Patrilineal descent; a person emphasizes membership within a descent line through males,2
WNAI311-3,WNAI311,Matrilineal,Matrilineal descent; a person emphasizes membership within a descent line through females,3
WNAI312-NA,WNAI312,Missing data,Missing data,99
WNAI312-1,WNAI312,Ego-oriented kindred,No descent units beyond the ego-oriented kindred of bilateral kinsmen.  Kindreds differ for each member of the society except siblings,1
WNAI312-2,WNAI312,Deme,"A deme is a group of people demonstrating descent from a common ancestor regardless of sex of connecting ascendants, which is united by some additional criterion(such as collective ownership, common residence, and so on). De facto, some of the recognized descendants of a given ancestor are potential members and others are actual members of the unit",2
WNAI312-3,WNAI312,Matrilineage,A matrilinege is a lineage in which descent is demonstrated through the female line,3
WNAI312-4,WNAI312,Patrilineage,A patrilinege is a lineage in which descent is demonstrated through the male line,4
WNAI313-NA,WNAI313,Missing data,Missing data,99
WNAI313-1,WNAI313,None,"No stipulated descent units. Kinship units are either demonstrated or nonexistent, i.e., nothing beyond the ego-oriented kindred",1
WNAI313-2,WNAI313,Septs,Septs are demes which are linked through presumed (stipulated) relatives,2
WNAI313-3,WNAI313,Sibs,Sibs are unilineal groups (matrilineal or patrilineal) that are linked through presumed (stipulated) descent,3
WNAI313-4,WNAI313,Clans,Clans,4
WNAI314-NA,WNAI314,Missing data,Missing data,99
WNAI314-1,WNAI314,None,"No classification of kinship units, or none beyond demes and lineages, or none beyond sibs, septs, and clans",1
WNAI314-2,WNAI314,Moieties,"Moieties: there are only two units, or several units (bilateral or unilineal) are grouped into two divisions",2
WNAI314-3,WNAI314,Phratries,Phratries: any grouping of kinship units other than moiety,3
WNAI315-NA,WNAI315,Missing data,Missing data,99
WNAI315-1,WNAI315,None,No demonstrated kinship units,1
WNAI315-2,WNAI315,Ambilocal,Residence is ambilocal (ambilocal demes of a special types are called ramages),2
WNAI315-3,WNAI315,Patrilocal,Residence is patrilocal (or virilocal),3
WNAI315-4,WNAI315,Matrilocal,Matrilocal (or uxorilocal),4
WNAI315-5,WNAI315,Avunculocal,Avunculocal,5
WNAI316-NA,WNAI316,Missing data,Missing data,99
WNAI316-1,WNAI316,None,No demonstrated kinship units (only kindreds),1
WNAI316-2,WNAI316,Dispersed 2+ commun,Members of kinship unit are dispersed in several communities,2
WNAI316-3,WNAI316,Localized 1 communty,Members of kinship unit are localized in one community,3
WNAI317-NA,WNAI317,Missing data,Missing data,99
WNAI317-1,WNAI317,None,No stipulated kinship units,1
WNAI317-2,WNAI317,Dispersed 2+ commun,Members of kinship unit are dispersed in several communities,2
WNAI317-3,WNAI317,Localized 1 communty,Members of kinship unit are localized in one community,3
WNAI318-NA,WNAI318,Missing data,Missing data,99
WNAI318-1,WNAI318,No units,No demonstrated kinship units,1
WNAI318-2,WNAI318,Egalitarian,"Egalitarian relations: internal statuses are differentiated solely on the basis of generation, sex, and age",2
WNAI318-3,WNAI318,Ranked,"Ranked relations: internal statuses are differentiated on the basis of considerations other than generation or age(birth order, and so forth)",3
WNAI319-NA,WNAI319,Missing data,Missing data,99
WNAI319-1,WNAI319,No units,No stipulated kinship units,1
WNAI319-2,WNAI319,Egalitarian,Egalitarian relations,2
WNAI319-3,WNAI319,Ranked,Ranked relations,3
WNAI320-NA,WNAI320,Missing data,Missing data,99
WNAI320-1,WNAI320,No demonstrated unit,No demonstrated kinship units,1
WNAI320-2,WNAI320,Unorganized dem unit,"Unorganized demonstrated kinship units: no joint activity is carried out (such as ceremonies, and so forth)",2
WNAI320-3,WNAI320,Organized demon unit,Organized demonstrated kinship units: the unit carries out joint activities,3
WNAI321-NA,WNAI321,Missing data,Missing data,99
WNAI321-1,WNAI321,No stipulated unit,No stipulated kinship units,1
WNAI321-2,WNAI321,Unorganized stip unit,Unorganized,2
WNAI321-3,WNAI321,Organized stip unit,Organized,3
WNAI322-NA,WNAI322,Missing data,Missing data,99
WNAI322-1,WNAI322,No moiety/phratry,No moiety or phratry,1
WNAI322-2,WNAI322,Unorganized,Unorganized,2
WNAI322-3,WNAI322,Regulate marriage,"Organized, but only to regulate marriage",3
WNAI322-4,WNAI322,Rituals/games/feasts,"Organized to perform special rituals (including religious rituals, games, feasts, and so forth)",4
WNAI322-5,WNAI322,3 and 4,Both 3 and 4,5
WNAI322-6,WNAI322,Rituals &politic aff,Organized to perform rituals and regulate political affairs,6
WNAI323-NA,WNAI323,Missing data,Missing data,99
WNAI323-1,WNAI323,No demonstrated unit,No demonstrated kinship units,1
WNAI323-2,WNAI323,Nonhierarchical demo,"Nonhierarchical: demonstrated kinship units are not differentiated with respect to prestige, power, or privilege",2
WNAI323-3,WNAI323,Minimal hierarchy,Minimal hierarchy: units are differentiated on the basis of prestige alone,3
WNAI323-4,WNAI323,Moderate hierarchy,"Moderate hierarchy: units form a set, one member of which has differential power or privilege",4
WNAI323-5,WNAI323,Hierarchy power/prest,Hierarchical: a set of kinship units are differentiated with respect to power or privilege,5
WNAI324-NA,WNAI324,Missing data,Missing data,99
WNAI324-1,WNAI324,No stipulated unit,No stipulated kinship units,1
WNAI324-2,WNAI324,Nonhierarchical stip,Nonhierarchical,2
WNAI324-3,WNAI324,Minimal hierarchy,Minimal hierarchy,3
WNAI324-4,WNAI324,Moderate hierarchy,Moderate hierarchy,4
WNAI324-5,WNAI324,Hierarchy power/prest,Hierarchical,5
WNAI325-NA,WNAI325,Missing data,Missing data,99
WNAI325-1,WNAI325,No demonstrated unit,No demonstrated kinship units,1
WNAI325-2,WNAI325,No corporeal property,"No corporeal property, moveable or not, such as hunting territory, fishing stations, houses, etc. is owned by demonstrated kinship units",2
WNAI325-3,WNAI325,Movable corp prop,"Movable corporeal property, such as houses, boats, fish traps and weirs, etc",3
WNAI325-4,WNAI325,Unmovable corp prop,"Unmovable corporeal property, such as fishing stations, farm land, berry patches, etc.",4
WNAI325-5,WNAI325,3 and 4,Both 3 and 4,5
WNAI326-NA,WNAI326,Missing data,Missing data,99
WNAI326-1,WNAI326,No stipulated unit,No stipulated kinship units,1
WNAI326-2,WNAI326,No corporeal property,No corporeal property,2
WNAI326-3,WNAI326,Movable corp prop,Movable corporeal property,3
WNAI326-4,WNAI326,Unmovable corp prop,Unmovable corporeal property,4
WNAI326-5,WNAI326,3 and 4,Both 3 and 4,5
WNAI327-NA,WNAI327,Missing data,Missing data,99
WNAI327-1,WNAI327,No demonstrated unit,No demonstrated kinship units,1
WNAI327-2,WNAI327,No incorporeal prop,No incorporeal property is owned by demonstrated kinship units,2
WNAI327-3,WNAI327,Incorporeal property,"Incorporeal property includes privileges, heirlooms, rituals, songs, dances, crests, myths, names, and the like",3
WNAI328-NA,WNAI328,Missing data,Missing data,99
WNAI328-1,WNAI328,No stipulated unit,No stipulated kinship units,1
WNAI328-2,WNAI328,No incorporeal prop,No incorporeal property,2
WNAI328-3,WNAI328,Incorporeal property,Incorporeal property,3
WNAI329-NA,WNAI329,Missing data,Missing data,99
WNAI329-1,WNAI329,Bisexual,"Bisexual pattern: two terms distinguished by sex, can be glossed as ""grandparent""",1
WNAI329-2,WNAI329,Merging,"Merging pattern: a single undifferentiated term can be glossed as ""grandparent""",2
